"","Store","Date","Avg_Weekly_Sales","Net_Weekly_Sales"
"5011",36,2010-03-12,11318.8256410256,441434.2
"5012",36,2010-03-19,10721.29975,428851.99
"5013",36,2010-03-26,10370.2182051282,404438.51
"5014",36,2010-04-02,11178.7902564103,435972.82
"5015",36,2010-04-09,11615.8182051282,453016.91
"5016",36,2010-04-16,12728.9357894737,483699.56
"5017",36,2010-04-23,11131.2,434116.8
"5018",36,2010-04-30,11741.0164102564,457899.64
"5019",36,2010-05-07,12234.3005,489372.02
"5020",36,2010-05-14,11350.8033333333,476733.74
"5021",36,2010-05-21,11307.570952381,474917.98
"5022",36,2010-05-28,10644.0576190476,447050.42
"5023",36,2010-06-04,11216.4019047619,471088.88
"5024",36,2010-06-11,10877.0041860465,467711.18
"5025",36,2010-06-18,10793.216,485694.72
"5026",36,2010-06-25,10113.4853488372,434879.87
"5027",36,2010-07-02,10098.8872093023,434252.15
"5028",36,2010-07-09,11505.2095121951,471713.59
"5029",36,2010-07-16,10859.5823255814,466962.04
"5030",36,2010-07-23,10044.9155555556,452021.2
"5031",36,2010-07-30,10057.0211627907,432451.91
"5032",36,2010-08-06,10623.7031818182,467442.94
"5033",36,2010-08-13,11200.8761904762,470436.8
"5034",36,2010-08-20,10184.8813953488,437949.9
"5035",36,2010-08-27,9364.78931818182,412050.73
"5036",36,2010-09-03,10268.9154761905,431294.45
"5037",36,2010-09-10,9654.91955555556,434471.38
"5038",36,2010-09-17,8915.57274509804,454694.21
"5039",36,2010-09-24,9318.85755555556,419348.59
"5040",36,2010-10-01,9594.76068181818,422169.47
"5041",36,2010-10-08,10098.9002272727,444351.61
"5042",36,2010-10-15,10073.5144444444,453308.15
"5043",36,2010-10-22,9238.18043478261,424956.3
"5044",36,2010-10-29,8725.65022222222,392654.26
"5045",36,2010-11-05,9224.09931818182,405860.37
"5046",36,2010-11-12,8870.93333333333,425804.8
"5047",36,2010-11-19,9147.01577777778,411615.71
"5048",36,2010-11-26,9086.47755555556,408891.49
"5049",36,2010-12-03,7831.87152173913,360266.09
"5050",36,2010-12-10,8989.88955555556,404545.03
"5051",36,2010-12-17,9115.88222222222,410214.7
"5052",36,2010-12-24,9379.85755555556,422093.59
"5053",36,2010-12-31,8356.06162790698,359310.65
"5054",36,2011-01-07,8945.57790697674,384659.85
"5055",36,2011-01-14,9329.49386363636,410497.73
"5056",36,2011-01-21,9283.51279069767,399191.05
"5057",36,2011-01-28,8270.536,372174.12
"5058",36,2011-02-04,9940.99285714286,417521.7
"5059",36,2011-02-11,9125.02727272727,401501.2
"5060",36,2011-02-18,9708.52340909091,427175.03
"5061",36,2011-02-25,8843.70790697675,380279.44
"5062",36,2011-03-04,8946.21866666667,402579.84
"5063",36,2011-03-11,8858.84304347826,407506.78
"5064",36,2011-03-18,9178.98340425532,431412.22
"5065",36,2011-03-25,8494.17434782609,390732.02
"5066",36,2011-04-01,8570.49133333334,385672.11
"5067",36,2011-04-08,9743.80931818182,428727.61
"5068",36,2011-04-15,9431.51227272727,414986.54
"5069",36,2011-04-22,8513.06181818182,374574.72
"5070",36,2011-04-29,7571.30622222222,340708.78
"5071",36,2011-05-06,8370.24255319149,393401.4
"5072",36,2011-05-13,8984.46931818182,395316.65
"5073",36,2011-05-20,8549.62363636364,376183.44
"5074",36,2011-05-27,7923.98181818182,348655.2
"5075",36,2011-06-03,8493.27159090909,373703.95
"5076",36,2011-06-10,8909.09619047619,374182.04
"5077",36,2011-06-17,9177.7965116279,394645.25
"5078",36,2011-06-24,8571.66523809524,360009.94
"5079",36,2011-07-01,8051.60840909091,354270.77
"5080",36,2011-07-08,8987.25285714286,377464.62
"5081",36,2011-07-15,9181.70190476191,385631.48
"5082",36,2011-07-22,8602.65261904762,361311.41
"5083",36,2011-07-29,8437.16857142857,354361.08
"5084",36,2011-08-05,8860.87790697674,381017.75
"5085",36,2011-08-12,8640.65204545455,380188.69
"5086",36,2011-08-19,8680.64139534884,373267.58
"5087",36,2011-08-26,8213.43333333333,344964.2
"5088",36,2011-09-02,8339.91166666667,350276.29
"5089",36,2011-09-09,8021.83272727273,352960.64
"5090",36,2011-09-16,7979.25860465116,343108.12
"5091",36,2011-09-23,7676.31261904762,322405.13
"5092",36,2011-09-30,6845.87760869565,314910.37
"5093",36,2011-10-07,7866.76977272727,346137.87
"5094",36,2011-10-14,7436.45630434783,342076.99
"5095",36,2011-10-21,7642.63581395349,328633.34
"5096",36,2011-10-28,6804.30688888889,306193.81
"5097",36,2011-11-04,7288.07232558139,313387.11
"5098",36,2011-11-11,7465.88454545455,328498.92
"5099",36,2011-11-18,7565.95318181818,332901.94
"5100",36,2011-11-25,7395.81222222222,332811.55
"5101",36,2011-12-02,6667.05704545454,293350.51
"5102",36,2011-12-09,6789.095,312298.37
"5103",36,2011-12-16,7588.976,341503.92
"5104",36,2011-12-23,7228.05466666667,325262.46
"5105",36,2011-12-30,6387.22711111111,287425.22
"5106",36,2012-01-06,7009.95361702128,329467.82
"5107",36,2012-01-13,7408.55318181818,325976.34
"5108",36,2012-01-20,7521.07295454546,330927.21
"5109",36,2012-01-27,6851.02136363636,301444.94
"5110",36,2012-02-03,7232.15976744186,310982.87
"5111",36,2012-02-10,7460.93111111111,335741.9
"5112",36,2012-02-17,7416.28931818182,326316.73
"5113",36,2012-02-24,7285.35930232558,313270.45
"5114",36,2012-03-02,7509.44571428572,315396.72
"5115",36,2012-03-09,7081.66511111111,318674.93
"5116",36,2012-03-16,7621.49590909091,335345.82
"5117",36,2012-03-23,7392.38395348837,317872.51
"5118",36,2012-03-30,6758.77555555556,304144.9
"5119",36,2012-04-06,7196.2197826087,331026.11
"5120",36,2012-04-13,7713.81681818182,339407.94
"5121",36,2012-04-20,7361.71181818182,323915.32
"5122",36,2012-04-27,6853.10711111111,308389.82
"5123",36,2012-05-04,7266.68651162791,312467.52
"5124",36,2012-05-11,6885.79875,330518.34
"5125",36,2012-05-18,7553.51465116279,324801.13
"5126",36,2012-05-25,6802.18155555555,306098.17
"5127",36,2012-06-01,7285.84595238095,306005.53
"5128",36,2012-06-08,7517.18622222222,338273.38
"5129",36,2012-06-15,7932.06857142857,333146.88
"5130",36,2012-06-22,7295.50023809524,306411.01
"5131",36,2012-06-29,6625.69159090909,291530.43
"5132",36,2012-07-06,6967.70204545454,306578.89
"5133",36,2012-07-13,6629.72022222222,298337.41
"5134",36,2012-07-20,7053.24534883721,303289.55
"5135",36,2012-07-27,6503.33558139535,279643.43
"5136",36,2012-08-03,7261.66595238095,304989.97
"5137",36,2012-08-10,6794.26159090909,298947.51
"5138",36,2012-08-17,6839.28739130435,314607.22
"5139",36,2012-08-24,6727.275,282545.55
"5140",36,2012-08-31,6423.80636363636,282647.48
"5141",36,2012-09-07,6675.64931818182,293728.57
"5142",36,2012-09-14,6861.21886363637,301893.63
"5143",36,2012-09-21,6677.37386363636,293804.45
"5144",36,2012-09-28,6015.06622222222,270677.98
"5145",36,2012-10-05,5896.55021276596,277137.86
"5146",36,2012-10-12,6671.93,300236.85
"5147",36,2012-10-19,6530.91022727273,287360.05
"5148",36,2012-10-26,6192.94113636364,272489.41
"5149",37,2010-02-05,10938.9128571429,536006.73
"5150",37,2010-02-12,11038.5979166667,529852.7
"5151",37,2010-02-19,10632.96875,510382.5
"5152",37,2010-02-26,10481.9555102041,513615.82
"5153",37,2010-03-05,10385.1136,519255.68
"5154",37,2010-03-12,10687.8197916667,513015.35
"5155",37,2010-03-19,9388.17836734694,460020.74
"5156",37,2010-03-26,10526.0810204082,515777.97
"5157",37,2010-04-02,10591.9549019608,540189.7
"5158",37,2010-04-09,10694.3239583333,513327.55
"5159",37,2010-04-16,10704.9965306122,524544.83
"5160",37,2010-04-23,10755.5057142857,527019.78
"5161",37,2010-04-30,10357.0166,517850.83
"5162",37,2010-05-07,11086.423877551,543234.77
"5163",37,2010-05-14,10103.9216,505196.08
"5164",37,2010-05-21,10635.30625,510494.7
"5165",37,2010-05-28,10862.0657142857,532241.22
"5166",37,2010-06-04,9983.22958333333,479195.02
"5167",37,2010-06-11,10039.898125,481915.11
"5168",37,2010-06-18,10321.6657142857,505761.62
"5169",37,2010-06-25,10112.9039583333,485419.39
"5170",37,2010-07-02,10601.9687234043,498292.53
"5171",37,2010-07-09,10922.9573913043,502456.04
"5172",37,2010-07-16,10322.3406382979,485150.01
"5173",37,2010-07-23,10249.9608333333,491998.12
"5174",37,2010-07-30,10381.1265957447,487912.95
"5175",37,2010-08-06,10820.7791489362,508576.62
"5176",37,2010-08-13,10246.163125,491815.83
"5177",37,2010-08-20,10360.2280851064,486930.72
"5178",37,2010-08-27,10669.9427083333,512157.25
"5179",37,2010-09-03,10633.906875,510427.53
"5180",37,2010-09-10,10857.3631914894,510296.07
"5181",37,2010-09-17,10229.6204081633,501251.4
"5182",37,2010-09-24,10087.0506122449,494265.48
"5183",37,2010-10-01,10813.8353061224,529877.93
"5184",37,2010-10-08,10926.7427083333,524483.65
"5185",37,2010-10-15,10394.28875,498925.86
"5186",37,2010-10-22,10860.114893617,510425.4
"5187",37,2010-10-29,10499.712244898,514485.9
"5188",37,2010-11-05,11243.4045833333,539683.42
"5189",37,2010-11-12,11011.6317021277,517546.69
"5190",37,2010-11-19,10794.2533333333,518124.16
"5191",37,2010-11-26,10796.265,518220.72
"5192",37,2010-12-03,10587.77375,508213.14
"5193",37,2010-12-10,10650.1566666667,511207.52
"5194",37,2010-12-17,10903.7797959184,534285.21
"5195",37,2010-12-24,11771.6310204082,576809.92
"5196",37,2010-12-31,9590.24375,460331.7
"5197",37,2011-01-07,11792.6960869565,542464.02
"5198",37,2011-01-14,11183.3382978723,525616.9
"5199",37,2011-01-21,11201.8472340426,526486.82
"5200",37,2011-01-28,10483.1093877551,513672.36
"5201",37,2011-02-04,11915.0036734694,583835.18
"5202",37,2011-02-11,10885.715,522514.32
"5203",37,2011-02-18,10955.9324489796,536840.69
"5204",37,2011-02-25,10505.2691836735,514758.19
"5205",37,2011-03-04,10766.7806122449,527572.25
"5206",37,2011-03-11,9723.27692307692,505610.4
"5207",37,2011-03-18,9201.98192307692,478503.06
"5208",37,2011-03-25,10442.1186,522105.93
"5209",37,2011-04-01,10481.9368627451,534578.78
"5210",37,2011-04-08,10660.8462745098,543703.16
"5211",37,2011-04-15,10662.2719607843,543775.87
"5212",37,2011-04-22,10123.7378846154,526434.37
"5213",37,2011-04-29,9489.02226415094,502918.18
"5214",37,2011-05-06,10950.266,547513.3
"5215",37,2011-05-13,9657.95528301887,511871.63
"5216",37,2011-05-20,10260.8542307692,533564.42
"5217",37,2011-05-27,9751.66826923077,507086.75
"5218",37,2011-06-03,10211.8618367347,500381.23
"5219",37,2011-06-10,9993.08333333333,509647.25
"5220",37,2011-06-17,10098.6992307692,525132.36
"5221",37,2011-06-24,9985.80823529412,509276.22
"5222",37,2011-07-01,10137.6725490196,517021.3
"5223",37,2011-07-08,9589.41039215687,489059.93
"5224",37,2011-07-15,9779.40431372549,498749.62
"5225",37,2011-07-22,9721.99096153846,505543.53
"5226",37,2011-07-29,9527.82924528302,504974.95
"5227",37,2011-08-05,10015.4403921569,510787.46
"5228",37,2011-08-12,9853.02725490196,502504.39
"5229",37,2011-08-19,10137.9596,506897.98
"5230",37,2011-08-26,10152.8309615385,527947.21
"5231",37,2011-09-02,10607.3566,530367.83
"5232",37,2011-09-09,9736.03346153846,506273.74
"5233",37,2011-09-16,10266.8388,513341.94
"5234",37,2011-09-23,9746.35735849057,516556.94
"5235",37,2011-09-30,10125.531372549,516402.1
"5236",37,2011-10-07,10669.7316326531,522816.85
"5237",37,2011-10-14,10272.7202,513636.01
"5238",37,2011-10-21,10455.6866,522784.33
"5239",37,2011-10-28,10144.2243137255,517355.44
"5240",37,2011-11-04,10900.5019607843,555925.6
"5241",37,2011-11-11,9828.79960784314,501268.78
"5242",37,2011-11-18,10549.9018,527495.09
"5243",37,2011-11-25,10451.0808,522554.04
"5244",37,2011-12-02,10542.3562,527117.81
"5245",37,2011-12-09,10744.4904,537224.52
"5246",37,2011-12-16,10267.4167307692,533905.67
"5247",37,2011-12-23,11430.0275471698,605791.46
"5248",37,2011-12-30,8515.61528301887,451327.61
"5249",37,2012-01-06,10534.7843396226,558343.57
"5250",37,2012-01-13,10306.0641509434,546221.4
"5251",37,2012-01-20,10459.5013461538,543894.07
"5252",37,2012-01-27,10080.717254902,514116.58
"5253",37,2012-02-03,10479.7026415094,555424.24
"5254",37,2012-02-10,10135.4126923077,527041.46
"5255",37,2012-02-17,10019.8387037037,541071.29
"5256",37,2012-02-24,10170.527254902,518696.89
"5257",37,2012-03-02,10106.9071153846,525559.17
"5258",37,2012-03-09,10112.0235849057,535937.25
"5259",37,2012-03-16,9501.73215686274,484588.34
"5260",37,2012-03-23,9828.06094339623,520887.23
"5261",37,2012-03-30,10070.4705660377,533734.94
"5262",37,2012-04-06,10460.1625925926,564848.78
"5263",37,2012-04-13,9388.39203703704,506973.17
"5264",37,2012-04-20,10066.9844230769,523483.19
"5265",37,2012-04-27,10169.3740384615,528807.45
"5266",37,2012-05-04,10100.2196226415,535311.64
"5267",37,2012-05-11,10153.52,527983.04
"5268",37,2012-05-18,10285.5376923077,534847.96
"5269",37,2012-05-25,10011.5887037037,540625.79
"5270",37,2012-06-01,10227.1509615385,531811.85
"5271",37,2012-06-08,10371.3878431373,528940.78
"5272",37,2012-06-15,9780.25307692308,508573.16
"5273",37,2012-06-22,9308.32211538462,484032.75
"5274",37,2012-06-29,9775.18865384615,508309.81
"5275",37,2012-07-06,9990.35230769231,519498.32
"5276",37,2012-07-13,9370.47166666667,506005.47
"5277",37,2012-07-20,9504.61433962264,503744.56
"5278",37,2012-07-27,9894.0225,514489.17
"5279",37,2012-08-03,9848.28830188679,521959.28
"5280",37,2012-08-10,9633.93442307692,500964.59
"5281",37,2012-08-17,9437.6612962963,509633.71
"5282",37,2012-08-24,9861.60452830189,522665.04
"5283",37,2012-08-31,10555.7666666667,538344.1
"5284",37,2012-09-07,9940.34226415094,526838.14
"5285",37,2012-09-14,10091.2105882353,514651.74
"5286",37,2012-09-21,10221.98,521320.98
"5287",37,2012-09-28,9961.38,527953.14
"5288",37,2012-10-05,10304.1956603774,546122.37
"5289",37,2012-10-12,10231.5833333333,521810.75
"5290",37,2012-10-19,10221.65,551969.1
"5291",37,2012-10-26,10283.4313461538,534738.43
"5292",38,2010-02-05,7029.33607843137,358496.14
"5293",38,2010-02-12,6844.298,342214.9
"5294",38,2010-02-19,6544.7584,327237.92
"5295",38,2010-02-26,6962.97354166667,334222.73
"5296",38,2010-03-05,7596.73244897959,372239.89
"5297",38,2010-03-12,6333.7762962963,342023.92
"5298",38,2010-03-19,6938.030625,333025.47
"5299",38,2010-03-26,6717.1622,335858.11
"5300",38,2010-04-02,7529.17448979592,368929.55
"5301",38,2010-04-09,6972.05020408163,341630.46
"5302",38,2010-04-16,6892.31612244898,337723.49
"5303",38,2010-04-23,6981.70458333333,335121.82
"5304",38,2010-04-30,7041.24270833334,337979.65
"5305",38,2010-05-07,7673.1488,383657.44
"5306",38,2010-05-14,7064.78163265306,346174.3
"5307",38,2010-05-21,6948.92,340497.08
"5308",38,2010-05-28,6801.44645833333,326469.43
"5309",38,2010-06-04,7837.185,376184.88
"5310",38,2010-06-11,6451.43,354828.65
"5311",38,2010-06-18,6455.6125,335691.85
"5312",38,2010-06-25,6709.3075,322046.76
"5313",38,2010-07-02,7524.61416666667,361181.48
"5314",38,2010-07-09,6877.0068,343850.34
"5315",38,2010-07-16,6505.34057692308,338277.71
"5316",38,2010-07-23,6566.737,328336.85
"5317",38,2010-07-30,6595.65450980392,336378.38
"5318",38,2010-08-06,7726.00897959184,378574.44
"5319",38,2010-08-13,6565.39846153846,341400.72
"5320",38,2010-08-20,6582.7946,329139.73
"5321",38,2010-08-27,6457.3712,322868.56
"5322",38,2010-09-03,7695.84795918367,377096.55
"5323",38,2010-09-10,6861.78959183674,336227.69
"5324",38,2010-09-17,6862.31,336253.19
"5325",38,2010-09-24,6747.0387755102,330604.9
"5326",38,2010-10-01,6671.41814814815,360256.58
"5327",38,2010-10-08,6755.21846153846,351271.36
"5328",38,2010-10-15,7036.31791666667,337743.26
"5329",38,2010-10-22,6780.8436,339042.18
"5330",38,2010-10-29,7108.74229166667,341219.63
"5331",38,2010-11-05,7186.22811320755,380870.09
"5332",38,2010-11-12,7086.4,340147.2
"5333",38,2010-11-19,7262.37479166667,348593.99
"5334",38,2010-11-26,7517.87458333333,360857.98
"5335",38,2010-12-03,7331.77833333333,351925.36
"5336",38,2010-12-10,7264.59653061225,355965.23
"5337",38,2010-12-17,6431.56057692308,334441.15
"5338",38,2010-12-24,7382.1344,369106.72
"5339",38,2010-12-31,5627.94092592593,303908.81
"5340",38,2011-01-07,7024.44618181818,386344.54
"5341",38,2011-01-14,7122.7758,356138.79
"5342",38,2011-01-21,7257.40595744681,341098.08
"5343",38,2011-01-28,7297.08489795918,357557.16
"5344",38,2011-02-04,8211.05632653061,402341.76
"5345",38,2011-02-11,7868.17625,377672.46
"5346",38,2011-02-18,7011.66730769231,364606.7
"5347",38,2011-02-25,6812.16038461539,354232.34
"5348",38,2011-03-04,7649.61188679245,405429.43
"5349",38,2011-03-11,7304.02408163265,357897.18
"5350",38,2011-03-18,6720.38365384615,349459.95
"5351",38,2011-03-25,6892.97294117647,351541.62
"5352",38,2011-04-01,7348.04096153846,382098.13
"5353",38,2011-04-08,7689.26078431372,392152.3
"5354",38,2011-04-15,6976.13346153846,362758.94
"5355",38,2011-04-22,6848.15735849057,362952.34
"5356",38,2011-04-29,6494.83,344225.99
"5357",38,2011-05-06,8118.97403846154,422186.65
"5358",38,2011-05-13,7195.64294117647,366977.79
"5359",38,2011-05-20,6900.58037735849,365730.76
"5360",38,2011-05-27,6863.19423076923,356886.1
"5361",38,2011-06-03,7936.5212,396826.06
"5362",38,2011-06-10,7341.59653846154,381763.02
"5363",38,2011-06-17,6861.48076923077,356797
"5364",38,2011-06-24,6942.72450980392,354078.95
"5365",38,2011-07-01,7172.85259259259,387334.04
"5366",38,2011-07-08,7401.83648148148,399699.17
"5367",38,2011-07-15,6927.95679245283,367181.71
"5368",38,2011-07-22,7030.05134615385,365562.67
"5369",38,2011-07-29,6829.44865384615,355131.33
"5370",38,2011-08-05,8581.00862745098,437631.44
"5371",38,2011-08-12,7756.881,387844.05
"5372",38,2011-08-19,6834.42830188679,362224.7
"5373",38,2011-08-26,6899.4820754717,365672.55
"5374",38,2011-09-02,8018.33673076923,416953.51
"5375",38,2011-09-09,7649.45538461539,397771.68
"5376",38,2011-09-16,8003.70352941176,408188.88
"5377",38,2011-09-23,7738.53490196078,394665.28
"5378",38,2011-09-30,6921.12905660377,366819.84
"5379",38,2011-10-07,8644.54403846154,449516.29
"5380",38,2011-10-14,8172.05673469388,400430.78
"5381",38,2011-10-21,7896.25823529412,402709.17
"5382",38,2011-10-28,7279.59942307692,378539.17
"5383",38,2011-11-04,8739.402,436970.1
"5384",38,2011-11-11,7906.09519230769,411116.95
"5385",38,2011-11-18,7840.0626,392003.13
"5386",38,2011-11-25,7874.3142,393715.71
"5387",38,2011-12-02,7615.77814814815,411252.02
"5388",38,2011-12-09,8215.12528301887,435401.64
"5389",38,2011-12-16,7774.68923076923,404283.84
"5390",38,2011-12-23,8071.48865384615,419717.41
"5391",38,2011-12-30,6465.42169811321,342667.35
"5392",38,2012-01-06,9027.98490566038,478483.2
"5393",38,2012-01-13,7986.05320754717,423260.82
"5394",38,2012-01-20,7945.41,405215.91
"5395",38,2012-01-27,8257.6462,412882.31
"5396",38,2012-02-03,8322.03054545455,457711.68
"5397",38,2012-02-10,8863.91283018868,469787.38
"5398",38,2012-02-17,7694.70314814815,415513.97
"5399",38,2012-02-24,7310.92160714286,409411.61
"5400",38,2012-03-02,8724.35888888889,471115.38
"5401",38,2012-03-09,8878.28490196079,452792.53
"5402",38,2012-03-16,8239.71365384615,428465.11
"5403",38,2012-03-23,7931.85538461539,412456.48
"5404",38,2012-03-30,7859.21846153846,408679.36
"5405",38,2012-04-06,9420.14452830189,499267.66
"5406",38,2012-04-13,8544.91647058823,435790.74
"5407",38,2012-04-20,7437.32962962963,401615.8
"5408",38,2012-04-27,7777.12537037037,419964.77
"5409",38,2012-05-04,9835.1138,491755.69
"5410",38,2012-05-11,7961.38148148148,429914.6
"5411",38,2012-05-18,8084.60215686274,412314.71
"5412",38,2012-05-25,7829.81703703704,422810.12
"5413",38,2012-06-01,8218.48490566038,435579.7
"5414",38,2012-06-08,8298.33796296296,448110.25
"5415",38,2012-06-15,8117.39754716981,430222.07
"5416",38,2012-06-22,7517.37685185185,405938.35
"5417",38,2012-06-29,7634.61056603774,404634.36
"5418",38,2012-07-06,8723.81888888889,471086.22
"5419",38,2012-07-13,7704.38425925926,416036.75
"5420",38,2012-07-20,8333.65547169811,441683.74
"5421",38,2012-07-27,7984.04843137255,407186.47
"5422",38,2012-08-03,8532.93036363636,469311.17
"5423",38,2012-08-10,7939.82054545455,436690.13
"5424",38,2012-08-17,7488.48109090909,411866.46
"5425",38,2012-08-24,7642.85038461538,397428.22
"5426",38,2012-08-31,8171.24903846154,424904.95
"5427",38,2012-09-07,9250.46830188679,490274.82
"5428",38,2012-09-14,8287.39211538461,430944.39
"5429",38,2012-09-21,7447.29054545455,409600.98
"5430",38,2012-09-28,7244.87418181818,398468.08
"5431",38,2012-10-05,8816.90403846154,458479.01
"5432",38,2012-10-12,7672.29228070175,437320.66
"5433",38,2012-10-19,7796.48109090909,428806.46
"5434",38,2012-10-26,7727.59962962963,417290.38
"5435",39,2010-02-05,18097.0117647059,1230596.8
"5436",39,2010-02-12,17834.2122535211,1266229.07
"5437",39,2010-02-19,17834.6662318841,1230591.97
"5438",39,2010-02-26,17185.0297058823,1168582.02
"5439",39,2010-03-05,18089.3458571429,1266254.21
"5440",39,2010-03-12,18299.8798529412,1244391.83
"5441",39,2010-03-19,19141.0313235294,1301590.13
"5442",39,2010-03-26,17644.2094285714,1235094.66
"5443",39,2010-04-02,21216.5597101449,1463942.62
"5444",39,2010-04-09,18957.6467142857,1327035.27
"5445",39,2010-04-16,18012.6808695652,1242874.98
"5446",39,2010-04-23,18554.0847826087,1280231.85
"5447",39,2010-04-30,18316.4723188406,1263836.59
"5448",39,2010-05-07,19367.203,1355704.21
"5449",39,2010-05-14,17782.5753623188,1226997.7
"5450",39,2010-05-21,19574.9852173913,1350673.98
"5451",39,2010-05-28,19790.457826087,1365541.59
"5452",39,2010-06-04,21602.9707142857,1512207.95
"5453",39,2010-06-11,19591.5047142857,1371405.33
"5454",39,2010-06-18,19830.6152173913,1368312.45
"5455",39,2010-06-25,18556.7362318841,1280414.8
"5456",39,2010-07-02,19602.1405797101,1352547.7
"5457",39,2010-07-09,19282.2242028985,1330473.47
"5458",39,2010-07-16,19417.5605797101,1339811.68
"5459",39,2010-07-23,19052.9250724638,1314651.83
"5460",39,2010-07-30,18959.7426086957,1308222.24
"5461",39,2010-08-06,20142.7095714286,1409989.67
"5462",39,2010-08-13,19592.3665714286,1371465.66
"5463",39,2010-08-20,21025.9502857143,1471816.52
"5464",39,2010-08-27,20543.7091304348,1417515.93
"5465",39,2010-09-03,19495.1827536232,1345167.61
"5466",39,2010-09-10,18545.8908695652,1279666.47
"5467",39,2010-09-17,18425.2269117647,1252915.43
"5468",39,2010-09-24,17134.9934285714,1199449.54
"5469",39,2010-10-01,17675.1291304348,1219583.91
"5470",39,2010-10-08,18646.3563768116,1286598.59
"5471",39,2010-10-15,18216.7941176471,1238742
"5472",39,2010-10-22,18545.7207352941,1261109.01
"5473",39,2010-10-29,18764.7692753623,1294769.08
"5474",39,2010-11-05,18749.3795652174,1293707.19
"5475",39,2010-11-12,18715.9233333333,1291398.71
"5476",39,2010-11-19,19580.8505714286,1370659.54
"5477",39,2010-11-26,30705.0742857143,2149355.2
"5478",39,2010-12-03,20455.8711428571,1431910.98
"5479",39,2010-12-10,23293.7782857143,1630564.48
"5480",39,2010-12-17,26698.1515942029,1842172.46
"5481",39,2010-12-24,36166.5108695652,2495489.25
"5482",39,2010-12-31,17324.1149295775,1230012.16
"5483",39,2011-01-07,17746.0162318841,1224475.12
"5484",39,2011-01-14,17292.7447826087,1193199.39
"5485",39,2011-01-21,18284.8638235294,1243370.74
"5486",39,2011-01-28,16792.7310144928,1158698.44
"5487",39,2011-02-04,19761.3814705882,1343773.94
"5488",39,2011-02-11,17795.5636231884,1227893.89
"5489",39,2011-02-18,19928.8617910448,1335233.74
"5490",39,2011-02-25,18248.8410294118,1240921.19
"5491",39,2011-03-04,19078.0497101449,1316385.43
"5492",39,2011-03-11,17829.4001388889,1283716.81
"5493",39,2011-03-18,19829.5595588235,1348410.05
"5494",39,2011-03-25,18887.2763235294,1284334.79
"5495",39,2011-04-01,18812.1337142857,1316849.36
"5496",39,2011-04-08,19294.9451428571,1350646.16
"5497",39,2011-04-15,19257.5935714286,1348031.55
"5498",39,2011-04-22,22330.5835714286,1563140.85
"5499",39,2011-04-29,19994.9546376812,1379651.87
"5500",39,2011-05-06,19584.5838571429,1370920.87
"5501",39,2011-05-13,18928.8967142857,1325022.77
"5502",39,2011-05-20,19627.2458571429,1373907.21
"5503",39,2011-05-27,20087.4877142857,1406124.14
"5504",39,2011-06-03,22344.1389855072,1541745.59
"5505",39,2011-06-10,20601.3154285714,1442092.08
"5506",39,2011-06-17,21662.5771641791,1451392.67
"5507",39,2011-06-24,20046.5875,1363167.95
"5508",39,2011-07-01,20426.1337142857,1429829.36
"5509",39,2011-07-08,20802.4195588235,1414564.53
"5510",39,2011-07-15,20297.8988235294,1380257.12
"5511",39,2011-07-22,20823.6116176471,1416005.59
"5512",39,2011-07-29,20672.7323188406,1426418.53
"5513",39,2011-08-05,22011.462173913,1518790.89
"5514",39,2011-08-12,21942.8401449275,1514055.97
"5515",39,2011-08-19,23609.6652173913,1629066.9
"5516",39,2011-08-26,22810.1250724638,1573898.63
"5517",39,2011-09-02,21233.1862318841,1465089.85
"5518",39,2011-09-09,20419.2265714286,1429345.86
"5519",39,2011-09-16,19891.3134782609,1372500.63
"5520",39,2011-09-23,19400.8398550725,1338657.95
"5521",39,2011-09-30,19011.2439130435,1311775.83
"5522",39,2011-10-07,20925.8607246377,1443884.39
"5523",39,2011-10-14,20363.5564705882,1384721.84
"5524",39,2011-10-21,21548.2836764706,1465283.29
"5525",39,2011-10-28,21342.9434782609,1472663.1
"5526",39,2011-11-04,23188.5013432836,1553629.59
"5527",39,2011-11-11,20813.6768571429,1456957.38
"5528",39,2011-11-18,21577.1038571428,1510397.27
"5529",39,2011-11-25,32941.3014084507,2338832.4
"5530",39,2011-12-02,24013.1555882353,1632894.58
"5531",39,2011-12-09,25091.9545070422,1781528.77
"5532",39,2011-12-16,28454.6292857143,1991824.05
"5533",39,2011-12-23,36492.612,2554482.84
"5534",39,2011-12-30,22604.9935294118,1537139.56
"5535",39,2012-01-06,21428.085942029,1478537.93
"5536",39,2012-01-13,20134.1966176471,1369125.37
"5537",39,2012-01-20,19926.3004285714,1394841.03
"5538",39,2012-01-27,19134.805942029,1320301.61
"5539",39,2012-02-03,20234.0601449275,1396150.15
"5540",39,2012-02-10,20614.1205714286,1442988.44
"5541",39,2012-02-17,21586.3098571429,1511041.69
"5542",39,2012-02-24,20765.6623529412,1412065.04
"5543",39,2012-03-02,21058.6524637681,1453047.02
"5544",39,2012-03-09,21628.8875,1470764.35
"5545",39,2012-03-16,22064.0734782609,1522421.07
"5546",39,2012-03-23,20994.191,1469593.37
"5547",39,2012-03-30,22054.8091176471,1499727.02
"5548",39,2012-04-06,25212.1134285714,1764847.94
"5549",39,2012-04-13,22909.17,1580732.73
"5550",39,2012-04-20,20773.7831884058,1433391.04
